Name,Type,Tag,Access,AName,FName,HTMLName,DS1,DS2,DS3,MM,Solu,MP,BP,HC,Col1,Alp1,Col2,Alp2,Col3,Alp3,Col4,Alp4,Unk1,Unk2,NameJP,NameZH,NameTW,NameKR,pH1,pH2,pH3,pH4,pH5,Ptn1,BaseState
HNO3,Solution,4,1,Nitric acid,HNO3,HNO3,2.165,1.097,0.0698,63.01,99999,-42,83,146,0xFFFEF5,1,0xFFFEF5,0.12,0xFFFFFF,0,0xFFFFFF,0,0.5,0.15,硝酸,硝酸,硝酸,질산,0,0,0,1,0,1,2
H2SO3,Liquid,4,1,Sulfurous acid,H2SO3,H2SO3,2,1.84,0.001,82.07,99999,10,337,1420,0xF8F8F8,1,0xF8F8F8,0.12,0xFFFFFF,0,0xFFFFFF,0.06,0.5,0.15,亜硫酸,亚硫酸,亞硫酸,아황산,10,0,0,0,1.4100E-02,1,2
H2SO4,Solution,4,1,Sulfuric acid,H2SO4,H2SO4,2,1.84,0.001,98.08,99999,10,337,1420,0xFEFCF5,1,0xFEFCF5,0.12,0xFFFFFF,0,0xFFFFFF,0.06,0.5,0.15,硫酸,硫酸,硫酸,황산,3000,0,0,2,0,1,2
HCl,Solution,4,1,Hydrogen chloride,HCl,HCl,2,1,0.00149,36.46,720,-112,85,600,0xFEFEF0,1,0xFEFEF0,0.12,0xFFFFFF,0,0xFFFFFF,0,0.5,0.15,塩化水素,盐酸,鹽酸,염화수소,0,0,0,1,0,1,2
HF,Solution,4,1,Hydrogen fluoride,HF,HF,2,0.99,0.0015,20.01,99999,-83.6,1091,1023.41,0xFDFEFF,1,0xFDFEFF,0.12,0xFFFFFF,0,0xFFFFFF,0,0.5,0.15,フッ化水素,氟化氢,氟化氫,플루오르화 수소,0,0,0,0,3.50000E-04,1,2
Hg,Liquid,0,1,Mercury,Hg,Hg,2,13.534,0.001,200.6,0,-38.83,356.73,139.5,0xC0C0C0,1,0xE8E8E8,0.9,0xFFFFFF,0,0xFFFFFF,0,0.5,0.15,マーキュリー,水银,水銀,수은,0,0,0,0,0,1,2
Green,Liquid,0,1,Green,Green,Green,1.9,1.2,1.1,100,100,0,140,1000,0xF0F0F0,0.3,0xA5D455,0.9,0xF0F0F0,0,0,0,0.5,0.15,緑,绿色,綠色,녹색,0,0,0,0,0,1,2
Mint,Liquid,0,1,Mint,Mint,Mint,1.9,1.2,1.1,100,0,0,140,1000,0xF0F0F0,0.3,0x5AE2C6,0.9,0xF0F0F0,0,0,0,0.5,0.15,ミント,薄荷色,薄荷色,박하,0,0,0,0,0,1,2
NH4OH,Liquid,0,1,Ammonium hydroxide,NH3,NH4OH,0.910,0.6819,0.00073,35.04,999999,-57.50,37.70,900,0xFFFFFF,0.5,0xFFFFFF,0.12,0xFFFFFF,0,0xFFFFFF,0,0.5,0.15,アンモニア,氨,氨,암모니아,0,0,0,0,0,1,2
Blue,Liquid,0,1,Blue,Blue,Blue,1.9,2,1.1,100,0,0,140,1000,0xF0F0F0,0.3,0x66CCFF,0.9,0xF0F0F0,0,0,0,0.5,0.15,青,蓝色,藍色,푸른,0,0,0,0,0,1,2
Purple,Liquid,0,1,Purple,Purple,Purple,1.9,1.5,1.1,100,0,0,140,1000,0xF0F0F0,0.3,0x9047B2,0.9,0xF0F0F0,0,0,0,0.5,0.15,パープル,紫色,紫色,보라색,0,0,0,0,0,1,2
Yellow,Liquid,0,1,Yellow,Yellow,Yellow,1.9,1.2,1.1,100,0,0,140,1000,0xF0F0F0,0.3,0xC5A14E,0.9,0xF0F0F0,0,0,0,0.5,0.15,黄,黄色,黃色,황색,0,0,0,0,0,1,2
White,Liquid,0,1,White,White,White,1.2,2,1.1,100,0,0,140,1000,0xF0F0F0,0.3,0xFFFFFF,0.9,0xF0F0F0,0,0,0,0.5,0.15,白,白色,白色,흰,0,0,0,0,0,1,2
Orange,Liquid,0,1,Orange,Orange,Orange,1.2,2,1.1,100,0,0,140,1000,0xF0F0F0,0.3,0xFF8710,0.9,0xF0F0F0,0,0,0,0.5,0.15,オレンジ,橘色,橘色,오렌지,0,0,0,0,0,1Na2CO3,2
HCl,Solution,4,1,Hydrochloric acid,HCl,HCl,1.18,1,0.001,36.46,100,-114,85,4120,0xFEFEF0,1,0xFEFEF0,0.3,0xFFFFFF,0,0xFFFFFF,0,0.5,0.15,塩酸,盐酸,鹽酸,염산,0,0,0,0,0,3,2
H2SO4,Solution,4,1,Sulfuric acid,H2SO4,H2SO4,1.84,1,0.001,98.08,100,10,337,4140,0xFEFCF5,1,0xFEFCF5,0.3,0xFFFFFF,0,0xFFFFFF,0,0.5,0.15,硫酸,硫酸,硫酸,황산,0,0,0,0,0,3,2
HNO3,Solution,4,1,Nitric acid,HNO3,HNO3,1.51,1,0.001,63.01,100,-42,83,440,0xFFFEF5,1,0xFFFEF5,0.3,0xFFFFFF,0,0xFFFFFF,0,0.5,0.15,硝酸,硝酸,硝酸,질산,0,0,0,0,0,3,2
H3PO4,Solution,4,1,Phosphoric acid,H3PO4,H3PO4,1.88,1,0.001,98,100,-300,-200,235,0xFEFDF8,1,0xFEFDF8,1,0xFFFFFF,0,0xFFFFFF,0,0.5,0.15,磷酸,磷酸,磷酸,인산,0,0,0,0,0,3,2
Hg,Liquid,0,1,Mercury,Hg,Hg,13.53,1,0.001,200.59,0,-39,357,235,0xC0C0C0,1,0xC0C0C0,0.9,0xFFFFFF,0,0xFFFFFF,0,0.5,0.15,水銀,汞,汞,수은,0,0,0,0,0,2,2
Br2,Liquid,0,1,Bromine,Br2,Br2,3.1,1,0.001,159.81,0,-7,59,235,0x8B4513,1,0x8B4513,0.5,0x8B4513,0.3,0x8B4513,0.7,0.5,0.15,臭素,溴,溴,브로민,0,0,0,0,0,3,2
H2O2,Liquid,4,1,Hydrogen peroxide,H2O2,H2O2,1.45,1,0.001,34.01,100,-0.4,150,4120,0xE8F4F8,1,0xE8F4F8,0.3,0xFFFFFF,0,0xFFFFFF,0,0.5,0.15,過酸化水素,过氧化氢,過氧化氫,과산화수소,0,0,0,0,0,3,2
Perchloric acid,Liquid,Liquid,1,Perchloric acid,Perchloric acid,Perchloric acid,1.768,1.768,1.768,100.46,200,-19,203,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,HClO4,高氯酸,高氯酸,과염소산,200,1,1,0,0,0,2
Chloric acid,Liquid,Liquid,1,Chloric acid,Chloric acid,Chloric acid,1.11,1.11,1.11,84.46,100,10,110,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,HClO3,氯酸,氯酸,염소산,100,1,1,0,0,0,2
Hypochlorous acid,Liquid,Liquid,1,Hypochlorous acid,Hypochlorous acid,Hypochlorous acid,1.1,1.1,1.1,52.46,100,-20,100,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,HClO,次氯酸,次氯酸,차아염소산,100,1,1,0,0,0,2
Nitrous acid,Liquid,Liquid,1,Nitrous acid,Nitrous acid,Nitrous acid,1.0,1.0,1.0,47.01,100,-20,100,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,HNO2,亚硝酸,亞硝酸,아질산,100,1,1,0,0,0,2
Carbonic acid,Liquid,Liquid,1,Carbonic acid,Carbonic acid,Carbonic acid,1.0,1.0,1.0,62.03,100,-20,100,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,H2CO3,碳酸,碳酸,탄산,100,1,1,0,0,0,2
Bromic acid,Liquid,Liquid,1,Bromic acid,Bromic acid,Bromic acid,1.5,1.5,1.5,128.91,100,-20,130,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,HBrO3,溴酸,溴酸,브롬산,100,1,1,0,0,0,2
Hydroiodic acid,Liquid,Liquid,1,Hydroiodic acid,Hydroiodic acid,Hydroiodic acid,1.7,1.7,1.7,127.91,100,-50,127,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,HI,氢碘酸,氫碘酸,요오드화수소,100,1,1,0,0,0,2
Thionyl chloride,Liquid,Liquid,1,Thionyl chloride,Thionyl chloride,Thionyl chloride,1.64,1.64,1.64,118.97,0.1,-104,75,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,塩化チオニル,亚磺酰氯,亞磺酰氯,티오닐클로리드,0.1,1,0,0,0,0,2
Sulfuryl chloride,Liquid,Liquid,1,Sulfuryl chloride,Sulfuryl chloride,Sulfuryl chloride,1.68,1.68,1.68,134.97,0.1,-50,69,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,塩化スニ儿ル,磺酰氯,磺酰氯,설퍼릴클로리드,0.1,1,0,0,0,0,2
Silicon tetrachloride,Liquid,Liquid,1,Silicon tetrachloride,Silicon tetrachloride,Silicon tetrachloride,1.48,1.48,1.48,169.9,0.001,-68,57.6,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,四塩化ケイ素,四氯化硅,四氯化矽,사염화규소,0.001,1,0,0,0,0,2
Germanium tetrachloride,Liquid,Liquid,1,Germanium tetrachloride,Germanium tetrachloride,Germanium tetrachloride,1.88,1.88,1.88,214.42,0.001,-52,86.5,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,四塩化ゲルマニウム,四氯化锗,四氯化鍺,사염化저르마늄,0.001,1,0,0,0,0,2
Titanium tetrachloride,Liquid,Liquid,1,Titanium tetrachloride,Titanium tetrachloride,Titanium tetrachloride,1.73,1.73,1.73,189.68,0.001,-24,136.5,0,0xE0F0FF,1,0xE0F0FF,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,四塩化チタン,四氯化钛,四氯化鈦,사염化타이타늄,0.001,1,0,0,0,0,2
Chromyl chloride,Liquid,Liquid,1,Chromyl chloride,Chromyl chloride,Chromyl chloride,1.92,1.92,1.92,154.9,0.1,-96,117,0,0x990000,1,0x990000,1,0xE0F0FF,0,0xE0F0FF,1,0.4,0.3,塩化クロミル,氯铬酰,氯鉻酰,크로밀클로리드,0.1,1,0,0,0,0,2
Antimony(V) chloride,Liquid,Liquid,1,Antimony(V) chloride,SbCl5,SbCl5,2.39,2.39,2.39,228.11,100,2.8,79,140,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0.4,0.3,アンチモン(V)塩化物,五氯化锑,五氯化銻,안티모니(V)클로라이드,0,0,1,1,0,2
Tin(IV) chloride,Liquid,Liquid,1,Tin(IV) chloride,SnCl4,SnCl4,2.23,2.23,2.23,260.53,100,-33,114,140,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0.4,0.3,スズ(IV)塩化物,四氯化锡,四氯化錫,주석(IV)클로라이드,0,0,1,1,0,2
Nitric acid,Liquid,Liquid,1,Nitric acid,HNO3,HNO3,1.51,1.51,1.51,63.01,100,-42,83,140,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0.4,0.3,硝酸,硝酸,硝酸,질산,0,0,1,1,0,2
Hydrochlorous acid,Liquid,Liquid,1,Hydrochlorous acid,HOCl,HOCl,1.31,1.31,1.31,52.46,100,-20,100,140,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0.4,0.3,亜塩素酸,次氯酸,次氯酸,차아염소산,0,0,1,1,0,2
Boron tribromide,Solid,Liquid,1,BBr3,BBr3,BBr3,2.65,46,250.52,0.001,46,91.3,0.1,0,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0.3,BBr3,BBr3,BBr3,BBr3,0.001,1,0,0,0,0,,2
Lead(IV) chloride,Solid,Solid,1,PbCl4,PbCl4,PbCl4,3.18,3.18,3.18,349,0.1,-15,-15,0,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0.4,0.3,PbCl4,PbCl4,PbCl4,PbCl4,0.1,1,0,1,0,0,2
[Ag(NH3)2]Cl,Inorganic,Gas,0,[Ag(NH3)2]Cl,[Ag(NH3)2]Cl,[Ag(NH3)2]Cl,2,0.91,0.001,177.83,100,-300,-200,900,0xFFFFFF,0.6,0xFFFFFF,0.6,0xFFFFFF,0.6,0xFFFFFF,0.6,0.5,0.15,定義されていません,未定义,未定義,,0,0,0,0,0,1,3
[Ag(NH3)2]OH,Inorganic,Gas,0,[Ag(NH3)2]OH,[Ag(NH3)2]OH,[Ag(NH3)2]OH,2,0.91,0.001,177.83,100,-300,-200,900,0xFFFFFF,0.6,0xFFFFFF,0.6,0xFFFFFF,0.6,0xFFFFFF,0.6,0.5,0.15,定義されていません,未定义,未定義,,0,0,0,0,0,1,3
Ar,Inorganic,Gas,1,Ar,Ar,Ar,2,1,0.001784,39.9,0,-189.4,-185.9,519.5,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0.5,0.15,アルゴン,氩,氬,아르곤,0,0,0,0,0,1,3
Cl2,Inorganic,Gas,1,Cl2,Cl2,Cl2,2,1,0.0016,70.91,2,-101.5,-34,957,0x9ACD32,0.6,0x9ACD32,0.6,0x9ACD32,0.6,0x9ACD32,0.6,0.5,0.15,塩素,氯,氯,염소,0,0,0,0,0,1,3
CO,Inorganic,Gas,1,CO,CO,CO,2,1,0.001429,28.01,3.1,-218.79,-182.95,1836.125,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0.5,0.15,一酸化炭素,一氧化碳,一氧化碳,일산화탄소,0,0,0,0,0,1,3
CO2,Inorganic,Gas,1,CO2,CO2,CO2,1.562,0.77,0.001977,44.01,0.145,-78,-57,49.954,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0.5,0.15,二酸化炭素,二氧化碳,二氧化碳,이산화탄소,0,0,0,0,0,1,3
F2,Inorganic,Gas,1,F2,F2,F2,2,1,0.001696,38,0,-219.52,-188.05,1739.1,0xF0F0A0,0.6,0xF0F0A0,0.6,0xF0F0A0,0.6,0xF0F0A0,0.6,0.5,0.15,フッ素,氟,氟,플루오린,0,0,0,0,0,1,3
H2,Inorganic,Gas,1,H2,H2,H2,2,1,0.00008988,2.02,0,-259.14,-252.9,14418,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0.5,0.15,水素,氢,氫,수소,0,0,0,0,0,1,3
H2S,Inorganic,Gas,1,H2S,H2S,H2S,2,1.917,0.001363,34.08,4,-82,-60,4120,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0.5,0.15,硫化水素,硫化氢,硫化氫,황화수소,0,0,0,0,1.30000000E-07,1,3
He,Inorganic,Gas,1,He,He,He,2,1,0.0001785,4.003,0,-272,-268,519.5,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0.5,0.15,ヘリウム,氦,氦,헬륨,0,0,0,0,0,1,3
HBr,Inorganic,Gas,1,HBr,HBr,HBr,2,0.99,0.0036,80.91,193,-86.9,-66.8,1023.41,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0.5,0.15,フッ化水素,氟化氢,氟化氫,플루오르화 수소,0,0,0,0,3.50000E-04,1,3
N2,Inorganic,Gas,1,N2,N2,N2,2,1,0.001251,28.01,0,-210,-195.8,2080.285,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0.5,0.15,窒素,氮,氮,질소,0,0,0,0,0,1,3
N2O,Inorganic,Gas,1,N2O,N2O,N2O,2,1,0.001977,44.01,0.15,-90.86,-88.48,1200,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0.5,0.15,亜酸化窒素,笑气,笑氣,아산화 질소,0,0,0,0,0,1,3
Ne,Inorganic,Gas,1,Ne,Ne,Ne,2,1,0.0009,20.18,0,-248.59,-246.08,1030.045,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0.5,0.15,ネオン,氖,氖,네온,0,0,0,0,0,1,3
NH3,Inorganic,Gas,1,NH3,NH3,NH3,0.817,0.6819,0.00073,17.03,999999,-77.73,-33.34,900,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0.5,0.15,アンモニア,氨,氨,암모니아,0,0,0,0,0,1,3
NO,Inorganic,Gas,1,NO,NO,NO,1.562,1.3,0.00134,30.01,74,-164,-152,49.954,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0.5,0.15,酸化窒素,一氧化氮,一氧化氮,일산화 질소,0,0,0,0,0,1,3
NO2,Inorganic,Gas,1,NO2,NO2,NO2,1.562,1.443,0.0034,46,0,-11.2,21,49.954,0xA0522D,0.6,0xA0522D,0.6,0xA0522D,0.6,0xA0522D,0.6,0.5,0.15,二酸化窒素,二氧化氮,二氧化氮,이산화질소,0,0,0,0,0,1,3
O2,Inorganic,Gas,1,O2,O2,O2,2,1,0.001429,32,1.1,-218.79,-182.95,1836.125,0xB0E0E6,0.6,0xB0E0E6,0.6,0xB0E0E6,0.6,0xB0E0E6,0.6,0.5,0.15,酸素,氧,氧,산소,0,0,0,0,0,1,3
O3,Inorganic,Gas,1,O3,O3,O3,2,1,0.002114,48,0,-192.2,-112,900,0x7CB9E8,0.6,0x7CB9E8,0.6,0x7CB9E8,0.6,0x7CB9E8,0.6,0.5,0.15,オゾン,臭氧,臭氧,오존,0,0,0,0,0,1,3
SO2,Inorganic,Gas,1,SO2,SO2,SO2,2,1.46,0.002551,64.07,9.4,-75,-10,607.1,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0.5,0.15,二酸化硫黄,二氧化硫,二氧化硫,이산화황,0,0,0,0,0,1,3
F2,Inorganic,Gas,1,F2,F2,F2,0.0016,1,0.001,38,0,-220,-188,235,0xF0F0A0,0.6,0xF0F0A0,0.6,0xF0F0A0,0.6,0xF0F0A0,0.6,0.5,0.15,フッ素,氟,氟,플루오린,0,0,0,0,0,3,3
Cl2,Inorganic,Gas,1,Cl2,Cl2,Cl2,0.0032,1,0.001,71,0,-102,-34,235,0x9ACD32,0.6,0x9ACD32,0.6,0x9ACD32,0.6,0x9ACD32,0.6,0.5,0.15,塩素,氯,氯,염소,0,0,0,0,0,3,3
O3,Inorganic,Gas,1,O3,O3,O3,0.002,1,0.001,48,0,-112,-108,235,0x7CB9E8,0.6,0x7CB9E8,0.6,0x7CB9E8,0.6,0x7CB9E8,0.6,0.5,0.15,オゾン,臭氧,臭氧,오존,0,0,0,0,0,3,3
O2,Inorganic,Gas,1,O2,O2,O2,0.0014,1,0.001,32,0,-218,-183,235,0x87CEEB,0.6,0x87CEEB,0.6,0x87CEEB,0.6,0x87CEEB,0.6,0.5,0.15,酸素,氧,氧,산소,0,0,0,0,0,3,3
N2,Inorganic,Gas,1,N2,N2,N2,0.0012,1,0.001,28,0,-210,-196,235,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0.5,0.15,窒素,氮,氮,질소,0,0,0,0,0,3,3
H2,Inorganic,Gas,1,H2,H2,H2,0.00009,1,0.001,2,0,-259,-253,235,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0.5,0.15,水素,氢,氫,수소,0,0,0,0,0,3,3
He,Inorganic,Gas,1,He,He,He,0.00018,1,0.001,4,0,-272,-269,235,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0.5,0.15,ヘリウム,氦,氦,헬륨,0,0,0,0,0,3,3
Ne,Inorganic,Gas,1,Ne,Ne,Ne,0.0009,1,0.001,20,0,-246,-246,235,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0.5,0.15,ネオン,氖,氖,네온,0,0,0,0,0,3,3
Ar,Inorganic,Gas,1,Ar,Ar,Ar,0.0018,1,0.001,40,0,-189,-186,235,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0.5,0.15,アルゴン,氩,氩,아르곤,0,0,0,0,0,3,3
CO2,Inorganic,Gas,1,CO2,CO2,CO2,0.002,1,0.001,44,0,-78,-56,235,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0.5,0.15,二酸化炭素,二氧化碳,二氧化碳,이산화탄소,0,0,0,0,0,3,3
SO2,Inorganic,Gas,1,SO2,SO2,SO2,0.0026,1,0.001,64,0,-72,-10,235,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0.5,0.15,二酸化硫黄,二氧化硫,二氧化硫,이황화탄소,0,0,0,0,0,3,3
PbCl4,Inorganic,Gas,1,Lead(IV) chloride,Lead(IV) chloride,Lead(IV) chloride,3.18,3.18,3.18,349,0.1,-15,-15,0,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0.4,0.3,塩化Pb(IV),氯化铅,氯化鉛,염화납(IV),0.1,1,0,1,0,0,3
COCl2,Inorganic,Gas,1,Phosgene,Phosgene,Phosgene,1.381,-118,99.92,0.5,-118,8,0.1,0,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0.3,ホスゲン,光气,光氣,포스젠,0.5,1,0,0,0,0,,3
COS,Inorganic,Gas,1,COS,COS,COS,1.028,-138,60.07,0.4,-138,-50,0.1,0,0xFFFFFF,0.05,0xFFFFFF,0.05,0xFFFFFF,0.05,0xFFFFFF,0.05,0.3,硫化カルボニル,氧硫化碳,氧硫化碳,카보닐설파이드,0.4,1,0,0,0,0,,3
SF6,Inorganic,Gas,1,SF6,SF6,SF6,2.61,-64,146.06,0.001,-64,-64,0.1,0,0xFFFFFF,0.05,0xFFFFFF,0.05,0xFFFFFF,0.05,0xFFFFFF,0.05,0.3,六フッ化硫黄,六氟化硫,六氟化硫,헥사플루오린化황,0.001,1,0,0,0,0,,3
NF3,Inorganic,Gas,1,NF3,NF3,NF3,3.168,-207,71,0.001,-207,-129,0.1,0,0xFFFFFF,0.05,0xFFFFFF,0.05,0xFFFFFF,0.05,0xFFFFFF,0.05,0.3,三フッ化窒素,三氟化氮,三氟化氮,삼플루오린化질소,0.001,1,0,0,0,0,,3
N2O4,Inorganic,Gas,1,N2O4,N2O4,N2O4,1.45,-11,92.01,0.1,-11,21,0.1,0,0xFFFFFF,0.05,0xFFFFFF,0.05,0xFFFFFF,0.05,0xFFFFFF,0.05,0.3,N2O4,四氧化二氮,四氧化二氮,이질소테트록시드,0.1,1,0,0,0,0,,3
SiH4,Inorganic,Gas,1,Silane,Silane,Silane,1.44,-185,32.12,0.001,-185,-112,0.1,0,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0.3,シラン,硅烷,矽烷,실란,0.001,1,0,0,0,0,,3
Si2H6,Inorganic,Gas,1,Disilane,Disilane,Disilane,2.86,-133,62.22,0.001,-133,-15,0.1,0,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0.3,ジシラン,乙硅烷,乙矽烷,디실란,0.001,1,0,0,0,0,,3
GeH4,Inorganic,Gas,1,Germane,Germane,Germane,3.42,-165,76.67,0.001,-165,-84,0.1,0,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0.3,ゲルマン,锗烷,鍺烷,저르만,0.001,1,0,0,0,0,,3
SnH4,Inorganic,Gas,1,Stannane,Stannane,Stannane,4.38,-150,122.74,0.001,-150,-52,0.1,0,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0.3,スタンナン,锡烷,錫烷,스탄난,0.001,1,0,0,0,0,,3
PbH4,Inorganic,Gas,1,Plumbane,Plumbane,Plumbane,5.39,-130,207.2,0.001,-130,-13,0.1,0,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0xE0E0E0,0.6,0.3,プラumbaン,铅烷,鉛烷,플럼반,0.001,1,0,0,0,0,,3
BCl3,Inorganic,Gas,1,BCl3,BCl3,BCl3,1.349,-107,117.17,0.1,-107,12.5,0.1,0,0xFFFFFF,0.05,0xFFFFFF,0.05,0xFFFFFF,0.05,0xFFFFFF,0.05,0.3,塩化ホウ素,三氯化硼,三氯化硼,염화붕소,0.1,1,0,0,0,0,,3
BF3,Inorganic,Gas,1,BF3,BF3,BF3,2.99,-127,67.8,0.001,-127,-100,0.1,0,0xFFFFFF,0.05,0xFFFFFF,0.05,0xFFFFFF,0.05,0xFFFFFF,0.05,0.3,フッ化ホウ素,三氟化硼,三氟化硼,플루오린화붕소,0.001,1,0,0,0,0,,3
BBr3,Inorganic,Gas,1,BBr3,BBr3,BBr3,2.65,46,250.52,0.001,46,91.3,0.1,0,0xFFFFFF,0.05,0xFFFFFF,0.05,0xFFFFFF,0.05,0xFFFFFF,0.05,0.3,臭化ホウ素,三溴化硼,三溴化硼,브롬화붕소,0.001,1,0,0,0,0,,3
SiF4,Inorganic,Gas,1,SiF4,SiF4,SiF4,4.67,-90,104.08,0.001,-90,-86,0.1,0,0xFFFFFF,0.05,0xFFFFFF,0.05,0xFFFFFF,0.05,0xFFFFFF,0.05,0.3,四フッ化ケイ素,四氟化硅,四氟化矽,사플루오린화규소,0.001,1,0,0,0,0,,3
SOF4,Inorganic,Gas,1,SOF4,SOF4,SOF4,1.78,-99,108.06,0.1,-99,9,0.1,0,0xFFFFFF,0.05,0xFFFFFF,0.05,0xFFFFFF,0.05,0xFFFFFF,0.05,0.3,四フッ化チオシル,四氟化亚磺酰,四氟化亞磺酰氯,티오닐테트라플루오린드,0.1,1,0,0,0,0,,3
SeF6,Inorganic,Gas,1,SeF6,SeF6,SeF6,3.66,-39,192.97,0.001,-39,-46.6,0.1,0,0xFFFFFF,0.05,0xFFFFFF,0.05,0xFFFFFF,0.05,0xFFFFFF,0.05,0.3,六フッ化セレン,六氟化硒,六氟化硒,헥사플루오린化셀레늄,0.001,1,0,0,0,0,,3
TeF6,Inorganic,Gas,1,TeF6,TeF6,TeF6,4.09,-38,241.6,0.001,-38,-38,0.1,0,0xFFFFFF,0.05,0xFFFFFF,0.05,0xFFFFFF,0.05,0xFFFFFF,0.05,0.3,六フッ化テルル,六氟化碲,六氟化碲,헥사플루오린化텔루륨,0.001,1,0,0,0,0,,3
1,2-Dichloroethane,SOLID,0,yes,1,2-Dichloroethane,1,2-Dichloroethane,1,2-Dichloroethane,1.245,1.245,1.245,1,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,0xE0E0E0,1,None,1,None,1,0.4,0.3,1,2-ジクロロエタン,1,2-二氯乙烷,1,2-二氯乙烷,3
